quiestionId,question,answer,timestamp,credits
qid253,Fill in the missing word: The DIFFERENCE of 28 and 21 = *****,seven,1446158484891,www.cleancaptcha.com
qid254,Fill in the missing word: The DIFFERENCE of 15 and 5 = ***,ten,1446158484891,www.cleancaptcha.com
qid255,Fill in the missing word: The SUM of 31 and 51 = eighty ***,two,1446158484891,www.cleancaptcha.com
qid256,Fill in the missing word: The DIFFERENCE of 54 and 6 = forty *****,eight,1446158484891,www.cleancaptcha.com
qid257,Fill in the missing word: The SUM of 43 and 26 = sixty ****,nine,1446158484891,www.cleancaptcha.com
qid258,Fill in the missing word: The DIFFERENCE of 66 and 44 = twenty ***,two,1446158484891,www.cleancaptcha.com
qid259,Fill in the missing word: The SUM of 12 and 15 = twenty *****,seven,1446158484891,www.cleancaptcha.com
qid260,Fill in the missing word: The DIFFERENCE of 49 and 47 = ***,two,1446158484891,www.cleancaptcha.com
qid261,Fill in the missing word: The SUM of 16 and 36 = fifty ***,two,1446158484891,www.cleancaptcha.com
qid262,Fill in the missing word: The DIFFERENCE of 63 and 26 = thirty *****,seven,1446158484891,www.cleancaptcha.com
qid263,Fill in the missing word: The SUM of 90 and 79 = one hundred and ***** nine,sixty,1446158484891,www.cleancaptcha.com
qid264,Fill in the missing word: The DIFFERENCE of 3 and 1 = ***,two,1446158484891,www.cleancaptcha.com
qid265,Fill in the missing word: The SUM of 53 and 41 = ninety ****,four,1446158484891,www.cleancaptcha.com
qid266,Fill in the missing word: The DIFFERENCE of 97 and 37 = *****,sixty,1446158484891,www.cleancaptcha.com
qid267,Fill in the missing word: The SUM of 52 and 48 = one *******,hundred,1446158484891,www.cleancaptcha.com
qid268,Fill in the missing word: The DIFFERENCE of 40 and 26 = ********,fourteen,1446158484891,www.cleancaptcha.com
qid269,Fill in the missing word: The DIFFERENCE of 76 and 43 = thirty *****,three,1446158484891,www.cleancaptcha.com
qid270,Fill in the missing word: The SUM of 20 and 23 = ***** three,forty,1446158484891,www.cleancaptcha.com
qid271,Fill in the missing word: The DIFFERENCE of 22 and 2 = ******,twenty,1446158484891,www.cleancaptcha.com
qid272,Fill in the missing word: The SUM of 56 and 33 = ****** nine,eighty,1446158484891,www.cleancaptcha.com
qid273,Fill in the missing word: The DIFFERENCE of 10 and 9 = ***,one,1446158484891,www.cleancaptcha.com
qid274,Fill in the missing word: The SUM of 55 and 79 = one hundred and ****** four,thirty,1446158484891,www.cleancaptcha.com
qid275,Fill in the missing word: The DIFFERENCE of 45 and 9 = thirty ***,six,1446158484891,www.cleancaptcha.com
qid276,Fill in the missing word: The DIFFERENCE of 18 and 7 = ******,eleven,1446158484891,www.cleancaptcha.com
qid277,Fill in the missing word: The DIFFERENCE of 22 and 19 = *****,three,1446158484891,www.cleancaptcha.com
qid278,Fill in the missing word: The DIFFERENCE of 41 and 19 = twenty ***,two,1446158484891,www.cleancaptcha.com
qid279,Fill in the missing word: The SUM of 43 and 95 = *** hundred and thirty eight,one,1446158484891,www.cleancaptcha.com
qid280,Fill in the missing word: The DIFFERENCE of 86 and 23 = ***** three,sixty,1446158484891,www.cleancaptcha.com
qid281,Fill in the missing word: The SUM of 78 and 13 = ****** one,ninety,1446158484891,www.cleancaptcha.com
qid282,Fill in the missing word: The DIFFERENCE of 30 and 2 = ****** eight,twenty,1446158484891,www.cleancaptcha.com
qid283,Fill in the missing word: The SUM of 69 and 93 = one ******* and sixty two,hundred,1446158484891,www.cleancaptcha.com
qid284,Fill in the missing word: The DIFFERENCE of 2 and 1 = ***,one,1446158484891,www.cleancaptcha.com
qid285,Fill in the missing word: The SUM of 45 and 28 = seventy *****,three,1446158484891,www.cleancaptcha.com
qid286,Fill in the missing word: The DIFFERENCE of 51 and 34 = *********,seventeen,1446158484891,www.cleancaptcha.com
qid287,Fill in the missing word: The SUM of 66 and 13 = ******* nine,seventy,1446158484891,www.cleancaptcha.com
qid288,Fill in the missing word: The DIFFERENCE of 95 and 9 = eighty ***,six,1446158484891,www.cleancaptcha.com
qid289,Fill in the missing word: The SUM of 6 and 99 = one hundred and ****,five,1446158484891,www.cleancaptcha.com
qid290,Fill in the missing word: The DIFFERENCE of 89 and 63 = twenty ***,six,1446158484891,www.cleancaptcha.com
qid291,Fill in the missing word: The DIFFERENCE of 58 and 22 = thirty ***,six,1446158484891,www.cleancaptcha.com
qid292,Fill in the missing word: The SUM of 21 and 40 = sixty ***,one,1446158484891,www.cleancaptcha.com
qid293,Fill in the missing word: The DIFFERENCE of 59 and 13 = forty ***,six,1446158484891,www.cleancaptcha.com
qid294,Fill in the missing word: The SUM of 16 and 12 = twenty *****,eight,1446158484891,www.cleancaptcha.com
qid295,Fill in the missing word: The DIFFERENCE of 92 and 3 = eighty ****,nine,1446158484891,www.cleancaptcha.com
qid296,Fill in the missing word: The SUM of 15 and 85 = *** hundred,one,1446158484891,www.cleancaptcha.com
qid297,Fill in the missing word: The DIFFERENCE of 72 and 9 = ***** three,sixty,1446158484891,www.cleancaptcha.com
qid298,Fill in the missing word: The SUM of 13 and 14 = ****** seven,twenty,1446158484891,www.cleancaptcha.com
qid299,Fill in the missing word: The DIFFERENCE of 41 and 16 = ****** five,twenty,1446158484891,www.cleancaptcha.com
qid300,Fill in the missing word: The SUM of 26 and 15 = ***** one,forty,1446158484891,www.cleancaptcha.com
qid301,Fill in the missing word: The DIFFERENCE of 96 and 64 = thirty ***,two,1446158484891,www.cleancaptcha.com
qid302,Fill in the missing word: The DIFFERENCE of 42 and 39 = *****,three,1446158484891,www.cleancaptcha.com
qid303,Fill in the missing word: The SUM of 59 and 1 = *****,sixty,1446158484891,www.cleancaptcha.com
qid304,Fill in the missing word: The DIFFERENCE of 40 and 31 = ****,nine,1446158484891,www.cleancaptcha.com
qid305,Fill in the missing word: The SUM of 38 and 26 = ***** four,sixty,1446158484891,www.cleancaptcha.com
qid306,Fill in the missing word: The DIFFERENCE of 42 and 28 = ********,fourteen,1446158484891,www.cleancaptcha.com
qid307,Fill in the missing word: The SUM of 67 and 59 = one ******* and twenty six,hundred,1446158484891,www.cleancaptcha.com
qid308,Fill in the missing word: The DIFFERENCE of 6 and 0 = ***,six,1446158484891,www.cleancaptcha.com
qid309,Fill in the missing word: The SUM of 57 and 30 = ****** seven,eighty,1446158484891,www.cleancaptcha.com
qid310,Fill in the missing word: The DIFFERENCE of 48 and 43 = ****,five,1446158484891,www.cleancaptcha.com
qid311,Fill in the missing word: The DIFFERENCE of 30 and 27 = *****,three,1446158484891,www.cleancaptcha.com
qid312,Fill in the missing word: The SUM of 71 and 66 = one hundred and thirty *****,seven,1446158484891,www.cleancaptcha.com
qid313,Fill in the missing word: The DIFFERENCE of 21 and 4 = *********,seventeen,1446158484891,www.cleancaptcha.com
qid314,Fill in the missing word: The SUM of 43 and 0 = forty *****,three,1446158484891,www.cleancaptcha.com
qid315,Fill in the missing word: The DIFFERENCE of 37 and 34 = *****,three,1446158484891,www.cleancaptcha.com
qid316,Fill in the missing word: The SUM of 14 and 97 = one ******* and eleven,hundred,1446158484891,www.cleancaptcha.com
qid317,Fill in the missing word: The DIFFERENCE of 37 and 35 = ***,two,1446158484891,www.cleancaptcha.com
qid318,Fill in the missing word: The SUM of 30 and 47 = ******* seven,seventy,1446158484891,www.cleancaptcha.com
qid319,Fill in the missing word: The DIFFERENCE of 49 and 25 = ****** four,twenty,1446158484891,www.cleancaptcha.com
qid320,Fill in the missing word: The SUM of 90 and 38 = one ******* and twenty eight,hundred,1446158484891,www.cleancaptcha.com
qid321,Fill in the missing word: The DIFFERENCE of 67 and 45 = twenty ***,two,1446158484891,www.cleancaptcha.com
qid322,Fill in the missing word: The DIFFERENCE of 56 and 39 = *********,seventeen,1446158484891,www.cleancaptcha.com
qid323,Fill in the missing word: The SUM of 71 and 8 = seventy ****,nine,1446158484891,www.cleancaptcha.com
qid324,Fill in the missing word: The DIFFERENCE of 44 and 34 = ***,ten,1446158484891,www.cleancaptcha.com
qid325,Fill in the missing word: The SUM of 66 and 54 = one ******* and twenty,hundred,1446158484891,www.cleancaptcha.com
qid326,Fill in the missing word: The DIFFERENCE of 8 and 3 = ****,five,1446158484891,www.cleancaptcha.com
qid327,Fill in the missing word: The SUM of 61 and 82 = one ******* and forty three,hundred,1446158484891,www.cleancaptcha.com
qid328,Fill in the missing word: The DIFFERENCE of 36 and 21 = *******,fifteen,1446158484891,www.cleancaptcha.com
qid329,Fill in the missing word: The SUM of 36 and 90 = *** hundred and twenty six,one,1446158484891,www.cleancaptcha.com
qid330,Fill in the missing word: The DIFFERENCE of 48 and 23 = ****** five,twenty,1446158484891,www.cleancaptcha.com
qid331,Fill in the missing word: The SUM of 28 and 45 = ******* three,seventy,1446158484891,www.cleancaptcha.com
qid332,Fill in the missing word: The DIFFERENCE of 92 and 67 = ****** five,twenty,1446158484891,www.cleancaptcha.com
qid333,Fill in the missing word: The SUM of 57 and 0 = fifty *****,seven,1446158484891,www.cleancaptcha.com
qid334,Fill in the missing word: The DIFFERENCE of 63 and 57 = ***,six,1446158484891,www.cleancaptcha.com
qid335,Fill in the missing word: The SUM of 84 and 14 = ninety *****,eight,1446158484891,www.cleancaptcha.com
qid336,Fill in the missing word: The DIFFERENCE of 6 and 3 = *****,three,1446158484891,www.cleancaptcha.com
qid337,Fill in the missing word: The DIFFERENCE of 6 and 5 = ***,one,1446158484891,www.cleancaptcha.com
qid338,Fill in the missing word: The SUM of 59 and 24 = ****** three,eighty,1446158484891,www.cleancaptcha.com
qid339,Fill in the missing word: The DIFFERENCE of 52 and 48 = ****,four,1446158484891,www.cleancaptcha.com
qid340,Fill in the missing word: The DIFFERENCE of 48 and 22 = twenty ***,six,1446158484891,www.cleancaptcha.com
qid341,Fill in the missing word: The SUM of 4 and 87 = ninety ***,one,1446158484891,www.cleancaptcha.com
qid342,Fill in the missing word: The DIFFERENCE of 8 and 0 = *****,eight,1446158484891,www.cleancaptcha.com
qid343,Fill in the missing word: The SUM of 26 and 48 = seventy ****,four,1446158484891,www.cleancaptcha.com
qid344,Fill in the missing word: The DIFFERENCE of 7 and 1 = ***,six,1446158484891,www.cleancaptcha.com
qid345,Fill in the missing word: The SUM of 6 and 20 = twenty ***,six,1446158484891,www.cleancaptcha.com
qid346,Fill in the missing word: The DIFFERENCE of 40 and 20 = ******,twenty,1446158484891,www.cleancaptcha.com
qid347,Fill in the missing word: The DIFFERENCE of 23 and 17 = ***,six,1446158484891,www.cleancaptcha.com
qid348,Fill in the missing word: The SUM of 59 and 73 = one hundred and thirty ***,two,1446158484891,www.cleancaptcha.com
qid349,Fill in the missing word: The DIFFERENCE of 46 and 38 = *****,eight,1446158484891,www.cleancaptcha.com
qid350,Fill in the missing word: The SUM of 69 and 45 = *** hundred and fourteen,one,1446158484891,www.cleancaptcha.com
qid351,Fill in the missing word: The DIFFERENCE of 14 and 4 = ***,ten,1446158484891,www.cleancaptcha.com
qid352,Fill in the missing word: The SUM of 62 and 18 = ******,eighty,1446158484891,www.cleancaptcha.com
qid353,Fill in the missing word: The DIFFERENCE of 15 and 4 = ******,eleven,1446158484891,www.cleancaptcha.com
qid354,Fill in the missing word: The SUM of 10 and 59 = sixty ****,nine,1446158484891,www.cleancaptcha.com
qid355,Fill in the missing word: The DIFFERENCE of 84 and 28 = fifty ***,six,1446158484891,www.cleancaptcha.com
qid356,Fill in the missing word: The SUM of 10 and 3 = ********,thirteen,1446158484891,www.cleancaptcha.com
qid357,Fill in the missing word: The DIFFERENCE of 16 and 7 = ****,nine,1446158484891,www.cleancaptcha.com
qid358,Fill in the missing word: The SUM of 72 and 55 = *** hundred and twenty seven,one,1446158484891,www.cleancaptcha.com
qid359,Fill in the missing word: The DIFFERENCE of 79 and 27 = fifty ***,two,1446158484891,www.cleancaptcha.com
qid360,Fill in the missing word: The SUM of 52 and 17 = sixty ****,nine,1446158484891,www.cleancaptcha.com
qid361,Fill in the missing word: The DIFFERENCE of 15 and 6 = ****,nine,1446158484891,www.cleancaptcha.com
qid362,Fill in the missing word: The SUM of 60 and 39 = ****** nine,ninety,1446158484891,www.cleancaptcha.com
qid363,Fill in the missing word: The DIFFERENCE of 87 and 76 = ******,eleven,1446158484891,www.cleancaptcha.com
qid364,Fill in the missing word: The SUM of 34 and 69 = one ******* and three,hundred,1446158484891,www.cleancaptcha.com
qid365,Fill in the missing word: The DIFFERENCE of 8 and 4 = ****,four,1446158484891,www.cleancaptcha.com
qid366,Fill in the missing word: The SUM of 26 and 1 = ****** seven,twenty,1446158484891,www.cleancaptcha.com
qid367,Fill in the missing word: The DIFFERENCE of 98 and 20 = seventy *****,eight,1446158484891,www.cleancaptcha.com
qid368,Fill in the missing word: The SUM of 62 and 0 = sixty ***,two,1446158484891,www.cleancaptcha.com
qid369,Fill in the missing word: The DIFFERENCE of 38 and 16 = twenty ***,two,1446158484891,www.cleancaptcha.com
qid370,Fill in the missing word: The SUM of 77 and 43 = *** hundred and twenty,one,1446158484891,www.cleancaptcha.com
qid371,Fill in the missing word: The DIFFERENCE of 35 and 12 = ****** three,twenty,1446158484891,www.cleancaptcha.com
qid372,Fill in the missing word: The SUM of 37 and 23 = *****,sixty,1446158484891,www.cleancaptcha.com
qid373,Fill in the missing word: The DIFFERENCE of 50 and 8 = ***** two,forty,1446158484891,www.cleancaptcha.com
qid374,Fill in the missing word: The DIFFERENCE of 18 and 13 = ****,five,1446158484891,www.cleancaptcha.com
qid375,Fill in the missing word: The SUM of 41 and 2 = forty *****,three,1446158484891,www.cleancaptcha.com
qid376,Fill in the missing word: The DIFFERENCE of 8 and 5 = *****,three,1446158484891,www.cleancaptcha.com
qid377,Fill in the missing word: The SUM of 86 and 90 = one hundred and seventy ***,six,1446158484891,www.cleancaptcha.com
qid378,Fill in the missing word: The DIFFERENCE of 99 and 91 = *****,eight,1446158484891,www.cleancaptcha.com
qid379,Fill in the missing word: The SUM of 40 and 16 = ***** six,fifty,1446158484891,www.cleancaptcha.com
qid380,Fill in the missing word: The DIFFERENCE of 77 and 13 = sixty ****,four,1446158484891,www.cleancaptcha.com
qid381,Fill in the missing word: The SUM of 43 and 58 = *** hundred and ***,one,1446158484891,www.cleancaptcha.com
qid382,Fill in the missing word: The DIFFERENCE of 70 and 28 = ***** two,forty,1446158484891,www.cleancaptcha.com
qid383,Fill in the missing word: The SUM of 17 and 68 = eighty ****,five,1446158484891,www.cleancaptcha.com
qid384,Fill in the missing word: The DIFFERENCE of 37 and 5 = ****** two,thirty,1446158484891,www.cleancaptcha.com
qid385,Fill in the missing word: The SUM of 34 and 9 = forty *****,three,1446158484891,www.cleancaptcha.com
qid386,Fill in the missing word: The DIFFERENCE of 2 and 1 = ***,one,1446158484891,www.cleancaptcha.com
qid387,Fill in the missing word: The SUM of 9 and 86 = ****** five,ninety,1446158484891,www.cleancaptcha.com
qid388,Fill in the missing word: The DIFFERENCE of 23 and 1 = ****** two,twenty,1446158484891,www.cleancaptcha.com
qid389,Fill in the missing word: The SUM of 45 and 71 = *** hundred and sixteen,one,1446158484891,www.cleancaptcha.com
qid390,Fill in the missing word: The DIFFERENCE of 57 and 26 = ****** one,thirty,1446158484891,www.cleancaptcha.com
qid391,Fill in the missing word: The SUM of 26 and 72 = ****** eight,ninety,1446158484891,www.cleancaptcha.com
qid392,Fill in the missing word: The DIFFERENCE of 11 and 8 = *****,three,1446158484891,www.cleancaptcha.com
qid393,Fill in the missing word: The SUM of 85 and 57 = one ******* and forty two,hundred,1446158484891,www.cleancaptcha.com
qid394,Fill in the missing word: The DIFFERENCE of 18 and 10 = *****,eight,1446158484891,www.cleancaptcha.com
qid395,Fill in the missing word: The SUM of 87 and 25 = one hundred and ******,twelve,1446158484891,www.cleancaptcha.com
qid396,Fill in the missing word: The DIFFERENCE of 26 and 1 = ****** five,twenty,1446158484891,www.cleancaptcha.com
qid397,Fill in the missing word: The SUM of 73 and 98 = one hundred and ******* one,seventy,1446158484891,www.cleancaptcha.com
qid398,Fill in the missing word: The DIFFERENCE of 13 and 6 = *****,seven,1446158484891,www.cleancaptcha.com
qid399,Fill in the missing word: The SUM of 91 and 41 = one hundred and thirty ***,two,1446158484891,www.cleancaptcha.com
qid400,Fill in the missing word: The DIFFERENCE of 4 and 1 = *****,three,1446158484891,www.cleancaptcha.com
qid401,Fill in the missing word: The SUM of 47 and 65 = one hundred and ******,twelve,1446158484891,www.cleancaptcha.com
qid402,Fill in the missing word: The DIFFERENCE of 57 and 40 = *********,seventeen,1446158484891,www.cleancaptcha.com
qid403,Fill in the missing word: The SUM of 35 and 59 = ninety ****,four,1446158484891,www.cleancaptcha.com
qid404,Fill in the missing word: The DIFFERENCE of 34 and 29 = ****,five,1446158484891,www.cleancaptcha.com
qid405,Fill in the missing word: The DIFFERENCE of 3 and 2 = ***,one,1446158484891,www.cleancaptcha.com
qid406,Fill in the missing word: The SUM of 21 and 63 = ****** four,eighty,1446158484891,www.cleancaptcha.com
qid407,Fill in the missing word: The DIFFERENCE of 66 and 52 = ********,fourteen,1446158484891,www.cleancaptcha.com
qid408,Fill in the missing word: The SUM of 19 and 50 = sixty ****,nine,1446158484891,www.cleancaptcha.com
qid409,Fill in the missing word: The DIFFERENCE of 24 and 16 = *****,eight,1446158484891,www.cleancaptcha.com
qid410,Fill in the missing word: The SUM of 2 and 77 = ******* nine,seventy,1446158484891,www.cleancaptcha.com
qid411,Fill in the missing word: The DIFFERENCE of 13 and 0 = ********,thirteen,1446158484891,www.cleancaptcha.com
qid412,Fill in the missing word: The SUM of 77 and 70 = one ******* and forty seven,hundred,1446158484891,www.cleancaptcha.com
qid413,Fill in the missing word: The DIFFERENCE of 64 and 5 = ***** nine,fifty,1446158484891,www.cleancaptcha.com
qid414,Fill in the missing word: The SUM of 47 and 7 = fifty ****,four,1446158484891,www.cleancaptcha.com
qid415,Fill in the missing word: The DIFFERENCE of 56 and 11 = ***** five,forty,1446158484891,www.cleancaptcha.com
qid416,Fill in the missing word: The SUM of 39 and 95 = one hundred and ****** four,thirty,1446158484891,www.cleancaptcha.com
qid417,Fill in the missing word: The DIFFERENCE of 84 and 73 = ******,eleven,1446158484891,www.cleancaptcha.com
qid418,Fill in the missing word: The SUM of 30 and 37 = ***** seven,sixty,1446158484891,www.cleancaptcha.com
qid419,Fill in the missing word: The DIFFERENCE of 30 and 22 = *****,eight,1446158484891,www.cleancaptcha.com
qid420,Fill in the missing word: The SUM of 29 and 59 = *****y *****,eight,1446158484891,www.cleancaptcha.com
qid421,Fill in the missing word: The DIFFERENCE of 81 and 66 = *******,fifteen,1446158484891,www.cleancaptcha.com
qid422,Fill in the missing word: The SUM of 76 and 66 = one hundred and forty ***,two,1446158484891,www.cleancaptcha.com
qid423,Fill in the missing word: The DIFFERENCE of 67 and 24 = forty *****,three,1446158484891,www.cleancaptcha.com
qid424,Fill in the missing word: The DIFFERENCE of 44 and 15 = twenty ****,nine,1446158484891,www.cleancaptcha.com
qid425,Fill in the missing word: The SUM of 95 and 33 = one hundred and twenty *****,eight,1446158484891,www.cleancaptcha.com
qid426,Fill in the missing word: The DIFFERENCE of 96 and 16 = ******,eighty,1446158484891,www.cleancaptcha.com
qid427,Fill in the missing word: The SUM of 53 and 54 = one hundred and *****,seven,1446158484891,www.cleancaptcha.com
qid428,Fill in the missing word: The DIFFERENCE of 40 and 14 = twenty ***,six,1446158484891,www.cleancaptcha.com
qid429,Fill in the missing word: The SUM of 12 and 80 = ****** two,ninety,1446158484891,www.cleancaptcha.com
qid430,Fill in the missing word: The DIFFERENCE of 62 and 42 = ******,twenty,1446158484891,www.cleancaptcha.com
qid431,Fill in the missing word: The SUM of 97 and 6 = one hundred and *****,three,1446158484891,www.cleancaptcha.com
qid432,Fill in the missing word: The DIFFERENCE of 76 and 47 = ****** nine,twenty,1446158484891,www.cleancaptcha.com
qid433,Fill in the missing word: The SUM of 62 and 25 = ****** seven,eighty,1446158484891,www.cleancaptcha.com
qid434,Fill in the missing word: The DIFFERENCE of 31 and 29 = ***,two,1446158484891,www.cleancaptcha.com
qid435,Fill in the missing word: The SUM of 89 and 52 = one ******* and forty one,hundred,1446158484891,www.cleancaptcha.com
qid436,Fill in the missing word: The DIFFERENCE of 55 and 54 = ***,one,1446158484891,www.cleancaptcha.com
qid437,Fill in the missing word: The SUM of 38 and 50 = *****y *****,eight,1446158484891,www.cleancaptcha.com
qid438,Fill in the missing word: The DIFFERENCE of 2 and 1 = ***,one,1446158484891,www.cleancaptcha.com
qid439,Fill in the missing word: The SUM of 50 and 99 = *** hundred and forty nine,one,1446158484891,www.cleancaptcha.com
qid440,Fill in the missing word: The DIFFERENCE of 7 and 0 = *****,seven,1446158484891,www.cleancaptcha.com
qid441,Fill in the missing word: The SUM of 1 and 94 = ****** five,ninety,1446158484891,www.cleancaptcha.com
qid442,Fill in the missing word: The DIFFERENCE of 99 and 23 = ******* six,seventy,1446158484891,www.cleancaptcha.com
qid443,Fill in the missing word: The SUM of 30 and 47 = ******* seven,seventy,1446158484891,www.cleancaptcha.com
qid444,Fill in the missing word: The DIFFERENCE of 99 and 90 = ****,nine,1446158484891,www.cleancaptcha.com
qid445,Fill in the missing word: The SUM of 3 and 10 = ********,thirteen,1446158484891,www.cleancaptcha.com
qid446,Fill in the missing word: The DIFFERENCE of 20 and 11 = ****,nine,1446158484891,www.cleancaptcha.com
qid447,Fill in the missing word: The SUM of 58 and 84 = one ******* and forty two,hundred,1446158484891,www.cleancaptcha.com
qid448,Fill in the missing word: The DIFFERENCE of 74 and 54 = ******,twenty,1446158484891,www.cleancaptcha.com
qid449,Fill in the missing word: The SUM of 52 and 89 = *** hundred and forty ***,one,1446158484891,www.cleancaptcha.com
qid450,Fill in the missing word: The DIFFERENCE of 38 and 24 = ********,fourteen,1446158484891,www.cleancaptcha.com
qid451,Fill in the missing word: The SUM of 68 and 57 = one hundred and twenty ****,five,1446158484891,www.cleancaptcha.com
qid452,Fill in the missing word: The DIFFERENCE of 83 and 24 = ***** nine,fifty,1446158484891,www.cleancaptcha.com
qid453,Fill in the missing word: The SUM of 64 and 98 = one ******* and sixty two,hundred,1446158484891,www.cleancaptcha.com
qid454,Fill in the missing word: The DIFFERENCE of 5 and 3 = ***,two,1446158484891,www.cleancaptcha.com
qid455,Fill in the missing word: The SUM of 58 and 4 = ***** two,sixty,1446158484891,www.cleancaptcha.com
qid456,Fill in the missing word: The DIFFERENCE of 52 and 31 = ****** one,twenty,1446158484891,www.cleancaptcha.com
qid457,Fill in the missing word: The SUM of 62 and 70 = *** hundred and thirty two,one,1446158484891,www.cleancaptcha.com
qid458,Fill in the missing word: The DIFFERENCE of 56 and 28 = twenty *****,eight,1446158484891,www.cleancaptcha.com
qid459,Fill in the missing word: The SUM of 52 and 21 = ******* three,seventy,1446158484891,www.cleancaptcha.com
qid460,Fill in the missing word: The DIFFERENCE of 82 and 25 = fifty *****,seven,1446158484891,www.cleancaptcha.com
qid461,Fill in the missing word: The SUM of 91 and 75 = *** hundred and sixty six,one,1446158484891,www.cleancaptcha.com
qid462,Fill in the missing word: The DIFFERENCE of 39 and 15 = ****** four,twenty,1446158484891,www.cleancaptcha.com
qid463,Fill in the missing word: The SUM of 86 and 14 = one *******,hundred,1446158484891,www.cleancaptcha.com
qid464,Fill in the missing word: The DIFFERENCE of 47 and 40 = *****,seven,1446158484891,www.cleancaptcha.com
qid465,Fill in the missing word: The SUM of 80 and 40 = one ******* and twenty,hundred,1446158484891,www.cleancaptcha.com
qid466,Fill in the missing word: The DIFFERENCE of 41 and 22 = ********,nineteen,1446158484891,www.cleancaptcha.com
qid467,Fill in the missing word: The DIFFERENCE of 86 and 51 = thirty ****,five,1446158484891,www.cleancaptcha.com
qid468,Fill in the missing word: The SUM of 77 and 83 = *** hundred and sixty,one,1446158484891,www.cleancaptcha.com
qid469,Fill in the missing word: The DIFFERENCE of 71 and 11 = *****,sixty,1446158484891,www.cleancaptcha.com
qid470,Fill in the missing word: The SUM of 84 and 25 = one ******* and nine,hundred,1446158484891,www.cleancaptcha.com
qid471,Fill in the missing word: The DIFFERENCE of 18 and 0 = ********,eighteen,1446158484891,www.cleancaptcha.com
qid472,Fill in the missing word: The SUM of 35 and 88 = *** hundred and twenty three,one,1446158484891,www.cleancaptcha.com
qid473,Fill in the missing word: The DIFFERENCE of 47 and 19 = twenty *****,eight,1446158484891,www.cleancaptcha.com
qid474,Fill in the missing word: The SUM of 39 and 23 = ***** two,sixty,1446158484891,www.cleancaptcha.com
qid475,Fill in the missing word: The DIFFERENCE of 41 and 35 = ***,six,1446158484891,www.cleancaptcha.com
qid476,Fill in the missing word: The SUM of 40 and 13 = ***** three,fifty,1446158484891,www.cleancaptcha.com
qid477,Fill in the missing word: The DIFFERENCE of 23 and 7 = *******,sixteen,1446158484891,www.cleancaptcha.com
qid478,Fill in the missing word: The SUM of 20 and 76 = ninety ***,six,1446158484891,www.cleancaptcha.com
qid479,Fill in the missing word: The DIFFERENCE of 15 and 0 = *******,fifteen,1446158484891,www.cleancaptcha.com
qid480,Fill in the missing word: The SUM of 61 and 31 = ****** two,ninety,1446158484891,www.cleancaptcha.com
qid481,Fill in the missing word: The DIFFERENCE of 86 and 10 = seventy ***,six,1446158484891,www.cleancaptcha.com
qid482,Fill in the missing word: The SUM of 30 and 1 = ****** one,thirty,1446158484891,www.cleancaptcha.com
qid483,Fill in the missing word: The DIFFERENCE of 11 and 6 = ****,five,1446158484891,www.cleancaptcha.com
qid484,Fill in the missing word: The SUM of 52 and 92 = one ******* and forty four,hundred,1446158484891,www.cleancaptcha.com
qid485,Fill in the missing word: The DIFFERENCE of 10 and 0 = ***,ten,1446158484891,www.cleancaptcha.com
qid486,Fill in the missing word: The SUM of 8 and 28 = ****** six,thirty,1446158484891,www.cleancaptcha.com
qid487,Fill in the missing word: The DIFFERENCE of 93 and 30 = ***** three,sixty,1446158484891,www.cleancaptcha.com
qid488,Fill in the missing word: The SUM of 55 and 28 = eighty *****,three,1446158484891,www.cleancaptcha.com
qid489,Fill in the missing word: The DIFFERENCE of 46 and 26 = ******,twenty,1446158484891,www.cleancaptcha.com
qid490,Fill in the missing word: The SUM of 53 and 43 = ****** six,ninety,1446158484891,www.cleancaptcha.com
qid491,Fill in the missing word: The DIFFERENCE of 1 and 0 = ***,one,1446158484891,www.cleancaptcha.com
qid492,Fill in the missing word: The SUM of 12 and 77 = eighty ****,nine,1446158484891,www.cleancaptcha.com
qid493,Fill in the missing word: The DIFFERENCE of 11 and 7 = ****,four,1446158484891,www.cleancaptcha.com
qid494,Fill in the missing word: The DIFFERENCE of 18 and 10 = *****,eight,1446158484891,www.cleancaptcha.com
qid495,Fill in the missing word: The SUM of 56 and 16 = ******* two,seventy,1446158484891,www.cleancaptcha.com
qid496,Fill in the missing word: The DIFFERENCE of 89 and 28 = ***** one,sixty,1446158484891,www.cleancaptcha.com
qid497,Fill in the missing word: The SUM of 94 and 1 = ****** five,ninety,1446158484891,www.cleancaptcha.com
qid498,Fill in the missing word: The DIFFERENCE of 11 and 2 = ****,nine,1446158484891,www.cleancaptcha.com
qid499,Fill in the missing word: The SUM of 90 and 81 = one ******* and seventy one,hundred,1446158484891,www.cleancaptcha.com
qid500,Fill in the missing word: The DIFFERENCE of 36 and 30 = ***,six,1446158484891,www.cleancaptcha.com
qid501,Fill in the missing word: The SUM of 49 and 45 = ****** four,ninety,1446158484891,www.cleancaptcha.com
qid502,Fill in the missing word: The DIFFERENCE of 81 and 54 = twenty *****,seven,1446158484891,www.cleancaptcha.com
qid503,Fill in the missing word: The SUM of 80 and 56 = *** hundred and thirty six,one,1446158484891,www.cleancaptcha.com
qid504,Fill in the missing word: The DIFFERENCE of 82 and 15 = ***** seven,sixty,1446158484891,www.cleancaptcha.com
